email_length,num_links,num_special_chars,sender_reputation,has_attachment,is_spam
773,0,16,30,1,1
524,3,16,81,0,1
446,3,11,32,1,1
609,1,15,73,1,1
616,3,23,47,0,1
438,5,15,39,0,1
573,4,14,63,1,1
659,0,13,54,0,0
654,0,13,35,0,1
675,1,19,46,0,1
643,0,8,51,1,1
523,5,10,46,0,1
522,1,11,48,0,1
420,1,19,37,0,1
867,3,16,62,1,1
602,0,12,14,0,1
566,3,17,60,1,1
460,1,9,54,0,1
1040,2,9,49,1,1
439,1,10,46,0,1
535,1,15,63,0,1
662,0,13,66,1,1
690,2,15,55,0,1
743,2,21,33,1,1
871,3,17,56,0,1
675,1,16,44,0,1
441,2,23,66,1,1
561,4,12,51,0,1
646,3,20,69,0,1
910,2,12,51,0,1
390,0,13,72,0,0
780,4,14,43,0,1
626,3,15,38,1,1
725,2,16,54,1,1
584,0,12,50,0,0
473,2,13,46,0,1
712,0,12,70,1,1
698,0,19,43,0,1
745,2,16,36,0,1
598,2,10,52,0,1
510,2,13,35,0,1
366,0,11,45,0,0
722,2,14,52,1,1
663,1,12,75,0,0
455,0,17,30,1,1
519,2,15,56,0,1
529,1,13,56,0,1
377,4,14,41,1,1
477,1,16,69,0,0
429,2,9,63,0,1
538,0,19,39,0,1
489,2,15,34,1,1
355,2,11,67,0,0
903,1,15,35,1,1
787,3,14,48,1,1
483,2,20,61,1,1
640,0,23,54,0,1
662,1,15,38,0,1
778,0,14,66,0,0
477,0,21,63,0,0
763,0,13,56,1,1
517,3,15,35,0,1
399,1,10,63,1,1
708,0,13,76,0,0
793,2,16,41,0,1
988,1,15,33,1,1
420,2,11,45,0,1
704,2,15,51,0,1
538,2,11,34,0,1
717,1,6,23,1,1
379,5,14,18,0,1
410,2,11,25,1,1
483,4,20,38,0,1
611,0,16,27,0,1
503,4,16,43,0,1
698,2,14,49,0,1
754,1,14,83,0,0
689,5,13,70,1,1
842,4,17,67,0,1
662,5,13,48,0,1
417,3,20,53,1,1
804,1,8,36,0,1
509,3,15,43,0,1
736,1,12,50,0,1
836,2,9,76,0,1
668,0,12,30,0,1
375,2,16,54,0,1
462,1,22,63,0,0
798,2,15,30,0,1
574,0,13,38,0,1
611,0,12,55,0,0
713,3,13,74,1,1
704,2,26,53,1,1
641,0,16,44,0,1
568,3,14,44,0,1
553,0,16,60,1,1
728,1,12,45,1,1
683,0,15,61,0,0
561,1,8,61,1,1
762,0,21,61,0,1
580,3,12,57,0,1
472,1,15,53,1,1
486,2,14,46,0,1
453,3,15,79,0,1
559,2,13,32,0,1
785,5,11,53,0,1
479,3,19,66,1,1
628,1,16,67,1,1
501,2,16,87,1,1
560,2,20,92,0,0
373,5,14,20,0,1
566,1,18,52,1,1
570,2,17,44,0,1
681,1,13,42,0,1
633,2,18,31,0,1
420,1,15,38,1,1
762,1,26,51,0,1
631,3,17,48,0,1
629,2,10,56,0,1
598,0,8,56,0,0
522,1,8,75,1,1
632,1,17,27,1,1
671,0,17,53,1,1
337,2,11,31,0,1
519,1,10,49,0,1
561,1,16,28,1,1
638,0,14,10,0,1
778,7,15,71,1,1
484,3,8,43,0,1
525,6,21,70,0,1
523,5,20,56,0,1
479,3,18,58,0,1
547,2,20,53,0,1
715,3,12,63,1,1
441,1,9,49,0,1
664,4,18,62,1,1
344,3,11,61,0,1
515,4,9,60,1,1
550,1,18,64,0,1
851,1,17,44,0,1
558,1,14,49,0,1
269,2,20,39,0,1
300,2,16,49,1,1
605,0,18,55,0,0
692,3,13,28,0,1
656,2,9,37,1,1
625,1,11,44,0,1
774,2,9,51,0,1
519,4,16,43,0,1
734,0,18,33,0,1
355,4,13,42,0,1
464,2,19,71,0,1
328,1,26,36,0,1
558,2,15,31,0,1
593,2,15,68,1,1
617,2,16,50,0,1
609,3,21,56,0,1
460,2,15,22,1,1
571,3,13,57,0,1
375,2,14,42,1,1
804,1,22,50,1,1
554,3,10,47,0,1
526,3,13,59,0,1
838,3,11,78,1,1
413,1,17,35,1,1
431,1,20,68,0,0
435,0,18,60,0,0
589,2,11,30,1,1
664,5,18,33,0,1
710,1,17,52,0,1
985,3,20,25,1,1
262,2,12,47,0,1
691,3,13,51,0,1
516,2,10,41,0,1
512,2,16,51,0,1
507,3,20,48,1,1
463,1,15,48,0,1
852,5,13,58,0,1
726,3,10,38,1,1
603,4,13,49,1,1
802,2,15,25,0,1
373,0,20,29,0,1
400,2,9,44,1,1
273,3,21,43,0,1
495,3,9,62,0,1
624,1,19,38,0,1
615,2,17,30,0,1
622,3,13,75,1,1
388,2,10,47,1,1
720,2,13,48,1,1
635,0,11,42,1,1
709,1,14,70,0,1
316,3,19,64,1,1
646,2,23,57,0,1
421,3,10,62,0,1
540,0,12,57,0,0
680,4,8,38,0,1
613,4,14,41,0,1
472,1,14,80,0,0
600,0,16,40,0,1
370,4,12,64,0,1
772,2,17,37,1,1
569,2,16,64,0,1
767,2,18,28,0,1
521,1,16,45,1,1
521,1,20,27,0,1
485,0,13,52,0,0
731,2,19,45,0,1
493,3,21,27,1,1
696,1,13,51,0,1
542,2,5,23,0,1
303,3,12,42,0,1
514,5,6,40,1,1
423,0,14,36,0,0
605,0,16,43,1,1
421,1,16,47,0,1
738,2,13,61,0,1
586,0,17,43,1,1
573,4,12,50,0,1
698,0,14,40,0,1
744,1,27,84,0,1
596,1,13,33,0,1
484,1,8,57,0,0
333,4,15,27,0,1
497,0,16,38,1,1
507,1,11,33,1,1
616,0,11,52,0,0
548,0,16,51,0,0
703,2,19,69,1,1
508,3,19,41,0,1
591,4,16,42,0,1
777,3,12,64,0,1
651,3,22,43,0,1
590,3,21,45,0,1
509,3,16,54,0,1
505,0,16,37,0,1
472,1,15,87,0,0
518,2,20,59,0,1
713,2,16,70,1,1
566,0,20,50,0,0
397,1,16,57,0,0
865,2,13,34,0,1
647,1,14,35,0,1
388,1,25,49,1,1
533,3,16,51,0,1
616,3,13,47,1,1
855,2,16,37,0,1
433,2,23,52,0,1
746,3,8,58,0,1
809,2,14,53,0,1
505,2,16,44,0,1
558,3,12,52,0,1
444,1,11,39,0,1
569,6,19,59,0,1
594,0,11,35,0,1
698,0,18,92,0,0
763,2,9,27,1,1
487,3,21,60,1,1
304,0,16,59,0,0
596,2,17,41,1,1
644,1,11,34,0,1
637,3,9,51,0,1
550,1,9,41,1,1
618,0,19,49,0,1
827,4,20,30,0,1
657,0,10,50,0,0
543,3,11,47,0,1
524,1,19,39,0,1
574,1,11,63,0,1
845,0,11,74,1,1
572,3,11,46,0,1
597,1,20,75,1,1
527,1,21,70,0,0
764,2,11,73,0,1
893,3,12,38,0,1
667,0,14,30,0,1
612,2,14,42,0,1
605,4,11,55,0,1
242,3,11,55,0,1
711,2,17,77,1,1
620,1,13,41,0,1
664,2,11,54,0,1
493,3,16,27,1,1
542,0,20,59,0,0
538,0,13,62,0,0
753,0,14,28,0,1
543,2,16,81,0,1
912,6,22,29,0,1
664,1,10,66,1,1
408,0,12,71,0,0
580,4,19,48,0,1
502,3,11,60,1,1
270,2,19,32,1,1
839,5,17,31,0,1
705,4,12,56,0,1
679,4,14,67,0,1
624,1,7,43,1,1
392,1,11,58,0,0
527,3,7,64,0,1
726,2,18,25,1,1
442,4,13,17,0,1
220,1,19,51,0,0
565,3,13,52,1,1
578,1,12,37,0,1
620,0,14,0,0,1
709,0,22,53,1,1
695,2,9,32,1,1
638,2,14,46,1,1
779,4,19,42,0,1
372,2,16,45,1,1
675,2,18,76,0,1
693,1,10,57,0,1
414,2,12,60,1,1
374,4,8,43,0,1
488,2,16,66,0,1
500,1,14,46,0,1
713,2,19,49,0,1
507,2,19,49,0,1
471,1,15,46,0,1
508,3,18,49,1,1
767,2,17,44,1,1
601,1,16,66,1,1
573,1,18,57,0,1
583,2,17,46,0,1
793,1,12,30,0,1
487,3,23,62,0,1
797,3,14,60,0,1
631,0,15,29,1,1
575,2,13,81,1,1
975,1,17,54,0,1
441,0,14,14,0,1
546,2,12,54,0,1
415,3,12,50,0,1
742,3,13,80,1,1
853,1,11,74,1,1
850,0,13,40,0,1
783,0,13,60,1,1
570,2,16,51,0,1
545,0,14,65,1,0
349,2,13,42,0,1
905,0,16,2,0,1
670,3,16,42,0,1
526,4,13,85,1,1
799,1,16,66,0,1
454,1,16,57,0,1
660,2,8,56,0,1
574,3,16,41,1,1
695,1,18,60,1,1
590,2,19,49,0,1
382,2,11,45,0,1
611,3,13,50,1,1
757,1,18,67,0,1
595,2,21,40,0,1
716,2,29,86,1,1
443,3,16,41,1,1
596,4,16,36,0,1
506,1,17,51,0,1
712,1,15,52,0,1
604,2,16,69,1,1
703,0,13,45,1,1
763,1,14,61,1,1
703,1,15,29,0,1
640,1,13,62,1,1
450,2,10,56,0,1
599,4,12,62,1,1
520,5,11,60,1,1
548,2,16,42,1,1
543,4,18,18,0,1
453,0,13,64,0,0
306,2,11,32,1,1
499,4,17,37,0,1
629,2,18,67,0,1
397,2,15,48,0,1
602,0,8,29,0,1
885,2,21,45,0,1
753,2,14,30,0,1
846,2,16,69,0,1
658,4,14,70,1,1
775,5,19,45,0,1
491,3,13,56,0,1
503,2,15,38,0,1
189,1,15,46,0,0
777,2,16,31,0,1
831,2,18,21,1,1
517,1,16,51,0,1
561,3,9,60,0,1
486,1,12,31,1,1
657,2,19,30,0,1
768,1,13,50,0,1
338,3,17,42,0,1
661,2,20,36,0,1
558,2,20,64,0,1
617,2,11,72,1,1
668,4,16,53,0,1
571,1,20,61,0,1
584,1,12,76,1,1
567,2,16,48,0,1
745,1,22,71,0,1
662,2,12,61,1,1
633,2,15,42,1,1
409,2,12,39,0,1
543,3,16,50,1,1
734,1,18,47,1,1
605,3,19,32,1,1
698,3,18,53,0,1
864,3,16,78,0,1
755,3,14,45,0,1
613,1,19,44,1,1
523,1,15,39,0,1
216,0,15,64,0,0
574,0,21,56,0,0
551,1,16,62,1,1
658,2,11,47,0,1
576,0,14,46,0,0
551,2,19,42,0,1
333,2,19,55,0,1
459,3,22,57,0,1
671,2,15,67,0,1
857,2,21,44,1,1
585,1,11,68,0,0
649,2,22,60,0,1
742,0,20,38,0,1
478,1,14,44,1,1
655,2,11,74,0,1
488,2,12,46,1,1
729,0,11,25,1,1
622,4,16,44,0,1
644,7,14,44,0,1
482,3,15,30,1,1
706,3,13,60,0,1
912,1,24,42,1,1
448,5,18,67,1,1
549,0,14,54,0,0
634,3,15,58,0,1
717,3,18,53,0,1
516,2,20,38,0,1
175,0,17,46,0,0
803,1,11,45,1,1
714,4,17,42,0,1
338,2,21,63,0,1
508,1,13,53,0,1
835,0,18,58,0,1
817,2,14,80,0,1
740,1,8,64,0,1
573,2,19,49,0,1
612,0,11,58,0,0
580,4,17,53,1,1
769,3,13,39,1,1
468,1,13,37,1,1
479,4,17,59,0,1
751,1,16,41,0,1
593,1,11,64,1,1
806,3,6,39,1,1
499,1,11,43,0,1
591,4,25,42,0,1
461,2,14,71,0,1
601,1,16,53,1,1
378,4,11,67,1,1
526,0,15,41,1,1
384,1,11,48,0,1
704,0,11,44,0,1
707,0,21,23,0,1
340,1,19,18,0,1
800,2,13,32,0,1
974,4,10,53,0,1
606,3,17,27,0,1
503,3,12,38,1,1
1023,0,14,64,1,1
402,2,16,60,1,1
603,3,16,36,1,1
626,2,15,51,1,1
801,3,14,54,0,1
653,2,8,50,1,1
525,3,23,34,0,1
457,2,13,48,0,1
548,0,18,51,1,1
448,0,13,41,0,0
607,0,9,45,1,1
515,4,17,40,0,1
375,5,13,51,1,1
788,3,11,36,0,1
525,2,28,57,0,1
409,1,14,41,0,1
574,4,11,48,0,1
610,3,17,33,0,1
338,0,17,35,1,1
649,1,17,51,1,1
442,2,12,52,0,1
856,2,6,47,1,1
678,1,14,16,0,1
540,2,12,41,0,1
488,5,13,63,0,1
584,1,7,41,0,1
691,3,24,48,0,1
596,1,17,70,0,1
567,0,16,70,0,0
608,1,18,56,0,1
509,1,15,69,0,0
548,5,9,21,0,1
287,2,18,55,0,1
746,0,13,72,1,1
644,2,17,65,0,1
483,1,15,36,1,1
884,4,18,45,0,1
613,1,21,23,0,1
444,1,16,82,0,0
728,0,26,74,1,1
659,2,14,40,0,1
659,2,17,41,0,1
536,4,13,63,0,1
667,0,21,21,1,1
560,4,13,36,0,1
683,6,8,30,0,1
314,2,18,39,0,1
534,3,17,52,0,1
858,1,15,49,0,1
484,1,15,21,0,1
509,2,13,76,0,1
532,2,9,23,1,1
417,1,24,59,1,1
268,2,19,47,0,1
565,1,11,33,0,1
620,1,23,54,0,1
592,5,14,47,1,1
578,1,19,34,1,1
606,2,23,46,0,1
753,0,17,36,0,1
571,2,20,41,0,1
513,2,16,83,1,1
557,4,16,25,1,1
686,2,17,61,0,1
811,1,14,29,1,1
505,4,12,52,0,1
614,1,19,48,0,1
650,5,16,76,1,1
451,2,14,52,0,1
603,0,23,55,1,1
380,0,13,50,1,1
334,1,18,42,1,1
655,4,16,55,1,1
542,2,10,60,0,1
630,1,19,59,0,1
597,0,13,63,0,0
453,2,19,48,0,1
593,2,21,38,0,1
415,2,14,51,1,1
808,1,16,56,0,1
396,2,17,40,0,1
570,3,12,67,1,1
443,3,18,36,0,1
685,3,7,60,0,1
550,1,12,75,0,0
522,3,18,39,0,1
727,0,13,39,0,1
604,0,11,26,0,1
677,3,14,23,0,1
452,1,12,60,0,0
389,2,15,70,0,1
616,3,18,46,0,1
552,1,13,48,0,1
693,3,12,49,0,1
588,1,24,62,0,1
630,3,18,63,1,1
356,3,12,32,0,1
883,2,19,90,0,1
575,1,21,42,1,1
704,2,15,55,0,1
474,3,19,33,0,1
646,1,13,57,0,1
404,1,12,41,1,1
667,3,17,50,1,1
546,5,14,61,0,1
604,0,17,53,1,1
704,2,10,18,1,1
415,3,15,38,1,1
497,2,12,63,1,1
668,3,12,51,0,1
914,3,13,72,0,1
579,2,12,61,0,1
688,1,13,40,0,1
583,1,15,38,1,1
891,2,18,24,0,1
337,3,10,57,0,1
614,5,11,62,0,1
356,1,12,67,0,0
224,1,21,62,1,1
644,1,15,51,1,1
620,2,27,53,0,1
557,1,11,41,0,1
584,1,20,51,1,1
1064,6,10,48,1,1
561,1,20,53,0,1
676,3,13,53,0,1
502,0,23,61,0,0
644,3,13,46,1,1
564,0,16,43,0,1
538,0,12,58,0,0
872,1,20,60,0,1
776,2,15,57,0,1
620,3,18,30,0,1
254,1,21,61,0,0
545,1,10,43,0,1
1005,5,14,84,0,1
565,4,11,45,0,1
765,0,20,66,1,1
816,2,24,53,1,1
632,5,23,48,1,1
473,2,15,42,0,1
234,2,15,74,1,1
702,2,7,49,0,1
477,4,19,49,0,1
626,3,19,36,0,1
412,5,12,64,0,1
560,4,15,21,1,1
605,3,19,38,1,1
640,3,16,73,0,1
432,4,14,56,0,1
779,2,13,55,1,1
510,1,17,48,1,1
348,0,17,19,1,1
583,2,12,52,0,1
605,3,8,59,1,1
624,1,9,48,0,1
804,0,14,28,0,1
564,3,16,39,0,1
582,3,16,82,0,1
434,2,18,71,0,1
723,2,15,28,1,1
627,0,13,11,0,1
536,1,15,76,1,1
314,2,15,44,1,1
816,0,19,46,0,1
415,3,15,64,1,1
511,1,9,48,0,1
653,0,17,54,1,1
420,4,17,40,1,1
375,1,12,39,0,1
281,2,17,65,1,1
708,1,10,33,0,1
518,1,11,35,0,1
1039,3,12,34,0,1
450,4,15,55,0,1
461,4,16,46,0,1
515,5,12,66,0,1
636,2,20,64,0,1
529,4,12,52,0,1
691,1,20,79,1,1
453,1,15,62,0,0
392,3,15,28,1,1
330,2,9,40,0,1
266,2,16,55,0,1
522,1,11,37,1,1
554,2,14,46,1,1
505,3,14,71,0,1
786,0,12,52,1,1
784,2,18,37,0,1
549,0,9,58,1,1
330,3,10,48,0,1
514,2,12,27,0,1
510,4,19,67,0,1
501,2,15,48,1,1
495,2,16,43,0,1
501,4,20,68,0,1
542,1,10,55,1,1
504,1,12,62,0,0
631,2,18,27,0,1
654,3,13,48,0,1
463,4,15,27,0,1
790,0,21,56,0,1
452,0,17,36,1,1
357,3,26,72,0,1
657,3,21,40,0,1
477,2,14,57,0,1
648,1,7,52,0,1
239,3,11,41,0,1
808,4,11,48,0,1
700,2,10,69,0,1
374,3,19,64,0,1
378,1,13,32,1,1
850,0,16,57,0,1
489,2,16,47,1,1
474,2,16,45,1,1
260,1,19,49,0,0
547,0,13,44,0,0
565,2,12,11,0,1
707,2,12,55,0,1
390,3,20,48,0,1
371,2,11,38,0,1
667,2,21,75,1,1
751,1,15,41,0,1
364,1,18,48,0,1
762,5,14,44,1,1
605,5,9,38,0,1
763,1,11,51,0,1
589,1,12,50,0,1
221,3,17,54,0,1
577,5,16,47,0,1
759,3,13,54,0,1
465,2,17,71,1,1
541,6,17,50,0,1
573,1,13,82,0,0
165,1,16,68,0,0
850,2,10,63,0,1
464,0,9,48,1,1
675,3,15,40,1,1
586,0,19,42,1,1
788,2,6,34,1,1
660,5,11,50,0,1
564,2,19,55,0,1
465,1,9,24,1,1
719,6,9,38,0,1
318,3,25,52,0,1
696,4,11,63,0,1
435,0,15,48,1,1
787,3,18,48,0,1
624,3,15,44,0,1
696,2,11,53,1,1
612,4,9,43,0,1
337,1,7,47,0,0
470,3,11,70,0,1
700,4,18,46,0,1
624,4,13,58,0,1
777,2,14,44,1,1
660,2,17,51,1,1
454,2,14,37,1,1
480,0,19,42,1,1
615,0,15,49,0,0
252,2,11,69,1,1
851,0,24,63,0,1
666,0,18,42,0,1
784,2,13,63,0,1
362,0,15,46,0,0
786,5,10,28,1,1
934,1,14,59,0,1
401,0,19,74,0,0
715,4,20,57,0,1
600,1,19,28,1,1
368,5,20,46,0,1
673,0,10,51,0,0
725,2,15,54,1,1
509,1,13,81,0,0
774,3,14,22,1,1
349,2,20,42,0,1
375,0,15,80,1,0
620,1,16,56,0,1
603,5,14,40,0,1
492,3,13,61,0,1
721,6,17,60,1,1
679,2,16,51,1,1
728,2,12,62,0,1
581,1,20,67,0,1
690,1,17,49,0,1
533,1,19,51,1,1
908,3,10,40,0,1
478,2,12,45,1,1
915,3,16,40,0,1
605,2,11,32,0,1
393,4,8,50,0,1
805,2,12,47,0,1
618,0,19,34,0,1
727,2,13,70,0,1
783,3,12,24,0,1
650,1,21,50,0,1
511,5,13,39,0,1
746,2,13,58,0,1
600,1,17,59,0,1
702,3,16,40,1,1
276,1,15,51,0,0
667,0,14,46,0,1
504,2,18,55,0,1
847,3,17,34,0,1
693,6,10,48,0,1
635,2,15,43,1,1
672,1,12,48,0,1
450,1,20,55,0,1
843,3,18,40,0,1
898,2,11,56,1,1
658,2,18,65,0,1
838,4,22,36,1,1
514,3,18,42,1,1
480,1,23,61,0,1
606,1,15,63,1,1
665,6,23,2,0,1
540,1,17,51,0,1
680,1,19,44,0,1
645,1,17,40,1,1
450,0,20,55,0,0
677,3,17,67,1,1
729,1,24,30,0,1
625,2,14,43,0,1
772,0,13,55,1,1
417,1,18,53,0,1
670,1,19,60,0,1
424,4,16,60,0,1
432,0,16,37,1,1
505,0,11,80,1,0
458,3,11,56,1,1
517,1,21,79,1,1
567,3,14,67,1,1
725,2,9,36,0,1
551,1,11,52,1,1
362,1,17,29,0,1
771,0,13,26,1,1
474,0,15,17,1,1
591,1,15,36,1,1
666,2,13,93,0,1
629,2,12,56,0,1
764,2,12,54,0,1
671,1,18,78,0,0
470,3,25,74,0,1
926,3,11,32,0,1
629,0,15,52,0,0
577,2,9,55,0,1
744,3,14,55,0,1
637,3,8,67,0,1
659,0,13,37,0,1
973,4,16,44,0,1
558,3,14,67,0,1
552,3,16,72,1,1
617,3,13,57,1,1
760,3,17,64,0,1
374,2,12,48,0,1
305,2,15,59,0,1
511,3,21,74,0,1
354,2,14,70,0,0
536,1,15,60,0,1
675,3,12,64,0,1
466,3,15,47,0,1
385,2,18,49,1,1
610,2,13,58,0,1
729,1,21,24,1,1
345,0,8,60,0,0
723,6,11,55,0,1
722,3,15,38,0,1
743,6,17,62,1,1
782,1,13,38,0,1
930,3,17,66,0,1
546,3,21,54,0,1
616,2,17,61,1,1
537,1,11,50,0,1
600,0,14,62,0,0
829,2,9,74,0,1
398,1,16,51,0,1
470,1,13,43,0,1
806,1,15,54,0,1
753,1,13,80,0,1
545,4,20,30,0,1
728,2,13,69,0,1
651,6,15,34,0,1
825,0,9,45,0,1
611,3,19,96,0,1
753,2,19,63,0,1
996,0,14,77,0,0
689,2,14,38,1,1
607,1,18,61,1,1
708,1,12,50,0,1
545,1,19,97,0,0
958,1,14,40,1,1
627,1,17,43,1,1
559,1,9,46,0,1
474,4,11,56,0,1
764,4,12,29,0,1
730,0,8,47,0,1
525,2,16,31,0,1
686,1,10,61,0,1
373,0,19,39,1,1
627,3,16,44,0,1
667,1,23,39,0,1
856,1,19,64,0,1
484,5,16,47,0,1
408,0,13,74,0,0
465,3,16,25,0,1
399,5,14,22,0,1
800,2,14,76,0,1
832,2,18,43,1,1
648,2,10,35,0,1
783,2,18,74,1,1
620,2,14,41,1,1
585,1,18,33,0,1
550,4,11,72,0,1
553,3,15,36,1,1
367,1,12,50,1,1
639,1,13,48,0,1
593,2,10,73,0,1
711,2,7,54,0,1
614,1,14,70,0,1
575,1,12,48,0,1
469,4,10,46,0,1
610,3,8,42,0,1
710,2,12,32,0,1
428,0,13,62,0,0
613,3,21,58,0,1
634,3,13,47,1,1
492,2,15,66,0,1
511,4,9,58,0,1
634,1,15,49,1,1
429,3,11,62,0,1
652,4,13,53,0,1
465,4,16,62,1,1
759,3,18,38,1,1
950,0,18,53,1,1
470,2,12,25,1,1
680,2,16,52,0,1
490,2,13,32,0,1
756,2,19,53,0,1
410,2,20,70,1,1
672,3,16,11,0,1
469,1,14,74,1,1
568,2,12,52,1,1
445,2,17,58,0,1
723,2,16,43,0,1
474,5,13,81,0,1
682,2,14,72,0,1
548,1,14,73,0,0
582,2,17,50,1,1
622,1,15,48,0,1
485,1,16,50,1,1
631,3,12,46,1,1
829,3,13,70,0,1
483,1,18,24,1,1
775,4,12,29,1,1
824,2,14,45,1,1
477,3,15,48,0,1
381,1,12,73,0,0
645,2,15,56,1,1
517,3,17,58,0,1
880,0,19,22,0,1
605,2,18,50,1,1
479,1,6,37,0,1
427,2,14,48,0,1
763,0,26,79,0,0
514,3,14,49,1,1
606,5,14,65,0,1
743,5,13,37,0,1
527,1,19,52,0,1
593,3,14,71,0,1
597,5,19,57,0,1
702,1,14,27,1,1
688,0,19,23,0,1
566,4,15,40,0,1
609,0,15,32,0,1
544,3,22,44,1,1
378,3,19,36,0,1
638,1,15,28,0,1
883,1,24,50,0,1
467,1,13,54,1,1
484,1,10,68,1,1
469,2,10,40,0,1
708,4,20,64,0,1
667,2,12,16,1,1
576,3,18,66,1,1
462,2,11,27,1,1
613,2,15,38,0,1
365,2,13,44,0,1
621,1,16,51,1,1
730,2,8,53,0,1
412,1,13,28,1,1
370,1,12,45,0,1
836,2,9,70,1,1
508,2,11,56,0,1
770,2,11,30,0,1
576,0,15,13,0,1
575,1,13,62,0,1
665,2,17,36,0,1
467,2,14,52,1,1
619,3,10,47,0,1
542,5,16,62,0,1
401,5,15,60,0,1
650,2,19,61,0,1
560,1,14,18,0,1
576,3,21,61,1,1
418,4,19,53,0,1
838,7,18,44,0,1
731,4,17,64,1,1
744,0,14,29,0,1
554,0,12,64,0,0
340,2,16,49,0,1
892,4,13,53,0,1
590,1,16,37,0,1
487,1,15,62,0,0
662,1,20,74,1,1
775,4,11,40,0,1
596,0,8,55,0,0
791,2,23,57,0,1
762,1,18,22,0,1
438,2,14,57,1,1
498,3,14,91,0,1
743,7,15,53,1,1
193,5,22,39,0,1
577,2,20,32,1,1
385,0,14,50,0,0
528,2,19,35,0,1
555,1,16,42,0,1
546,2,19,39,1,1
517,4,10,40,0,1
435,1,16,43,0,1
943,4,13,34,1,1
880,3,12,33,0,1
425,3,16,44,1,1
837,0,7,43,1,1
540,0,19,47,0,0
619,1,11,27,0,1
590,6,12,50,0,1
501,0,13,72,0,0
747,3,16,64,0,1
618,2,23,39,0,1
528,2,11,39,0,1
404,1,8,57,0,0
465,2,14,73,0,1
353,2,13,76,0,0
601,2,21,53,1,1
420,0,12,31,0,1
560,0,18,72,1,0
805,1,13,30,1,1
779,2,18,56,1,1
595,0,15,57,0,0
586,1,9,33,1,1
881,2,12,48,1,1
678,5,13,49,0,1
550,4,13,37,0,1
386,2,14,48,0,1
659,3,14,95,1,1
724,2,13,58,0,1
505,3,20,62,0,1
643,1,7,47,0,1
545,2,11,78,0,1
572,0,17,38,0,1
226,2,17,30,1,1
566,0,18,38,0,1
745,3,19,48,1,1
505,3,18,41,1,1
607,2,16,39,0,1
486,5,18,34,0,1
654,5,20,43,0,1
567,3,22,48,1,1
459,2,12,67,0,1
799,3,17,41,0,1
739,2,13,72,1,1
509,1,20,39,1,1
674,3,14,47,0,1
680,1,18,52,0,1
696,3,10,65,0,1
345,2,14,50,0,1
750,3,14,53,1,1
514,2,14,65,0,1
546,2,17,56,0,1
995,2,18,45,1,1
645,6,25,40,0,1
542,3,22,52,0,1
269,4,15,66,1,1
808,2,15,51,1,1
398,2,15,61,1,1
449,1,21,46,1,1
550,0,11,56,1,1
812,3,24,56,0,1
715,0,13,54,1,1
576,2,19,44,1,1
646,6,18,60,1,1
509,4,18,51,0,1
620,3,16,71,0,1
611,2,16,62,0,1
745,6,20,56,1,1
745,4,14,59,0,1
674,5,15,61,1,1
545,1,13,71,0,0
711,1,9,68,0,1
586,2,20,84,0,1
437,2,14,29,1,1
539,2,16,8,1,1
612,1,18,71,0,1
736,1,9,61,1,1
572,3,22,33,1,1
418,3,7,59,1,1
608,2,17,57,0,1
617,1,11,47,0,1
627,3,16,58,1,1
737,1,14,40,0,1
752,0,18,49,1,1
510,2,16,54,0,1
507,2,17,61,0,1
443,3,13,59,0,1
704,2,15,55,1,1
817,2,6,40,0,1
552,3,14,43,0,1
563,2,13,27,0,1
820,2,18,56,0,1
675,0,9,63,1,1
665,1,14,37,0,1
421,1,12,61,1,1
701,0,13,49,0,1
460,4,16,53,1,1
429,1,17,44,0,1
547,3,13,57,1,1
512,2,26,18,0,1
566,2,11,77,1,1
383,4,19,56,0,1
743,1,11,62,1,1
769,2,9,38,0,1
307,2,8,38,0,1
746,2,15,58,1,1
478,1,22,26,1,1
728,1,16,51,0,1
589,2,19,41,0,1
604,4,14,44,0,1
572,3,17,41,0,1
781,2,11,54,0,1
414,0,20,60,0,0
691,1,14,67,0,1
765,5,6,27,0,1
707,1,19,39,0,1
948,0,19,44,1,1
520,0,12,70,1,0
743,6,13,45,1,1
584,3,15,54,0,1
785,2,11,43,1,1
598,0,15,42,0,1
541,1,18,77,0,0
795,1,13,56,0,1
526,2,21,36,0,1
388,3,14,42,0,1
522,0,10,51,0,0
692,2,12,32,0,1
808,4,14,49,1,1
616,3,14,52,0,1
797,0,14,30,1,1
396,2,11,60,0,1
533,4,14,60,0,1
556,1,14,40,0,1
582,0,18,68,0,0
612,0,15,28,0,1
703,1,15,19,0,1
533,3,17,64,1,1
620,1,14,84,1,1
593,3,22,43,0,1
461,3,16,18,0,1
582,0,15,10,0,1
578,1,9,62,0,1
575,1,15,62,0,1
604,2,15,87,0,1
611,1,12,44,1,1
535,0,18,79,0,0
790,2,15,60,0,1
424,4,13,56,1,1
491,3,11,63,0,1
1016,3,15,42,0,1
444,2,10,32,1,1
396,3,16,27,1,1
710,3,20,50,0,1
288,2,16,37,1,1
564,1,20,67,0,1
921,1,13,55,0,1
368,2,16,39,0,1
302,1,12,57,1,1
375,3,16,45,1,1
734,2,15,34,0,1
768,2,16,59,0,1
523,2,13,57,0,1
702,2,16,55,0,1
808,1,14,64,0,1
868,0,10,52,1,1
563,0,17,37,0,1
254,1,18,21,0,1
476,2,17,73,1,1
